tea,jill_says_,coffee_tag,type,id,lat,lon,amenity,name,,cuisine_ta,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7
,,,node,1379559786,40.6825167,-73.9793167,cafe,Canteen Delicatessen & Cafe,,breakfast;sandwich;burger,breakfast,sandwich,burger,,,,
,,,node,4317799791,40.7178792,-73.9591383,cafe,Caprices,,,,,,,,,
,,,node,4847502523,40.7472688,-73.9841528,cafe,Captain's Cafe,,,,,,,,,
,,,node,5269095866,40.7971288,-73.9384911,cafe,Capy,,,,,,,,,
,,,node,4213578591,40.7594411,-73.9886183,cafe,Carve Café,,,,,,,,,
,,,node,3153554058,40.6408437,-73.9648662,cafe,Catskill Bagel,,,,,,,,,
,,,node,2826442741,40.7116726,-73.9946073,cafe,CC’s Cafe,,american,american,,,,,,
,,,node,1427286257,40.7519302,-73.978195,cafe,Central Cafe,,,,,,,,,
,,,node,6125305149,40.7003011,-73.9293438,cafe,Central Cafe Brooklyn,,,,,,,,,
,,,node,4300298997,40.7201738,-73.9963016,cafe,Cha Cha Matcha,,,,,,,,,
,,,node,6634227885,40.725408,-73.9948721,cafe,Cha Cha Matcha,,,,,,,,,
,,,way,241844913,40.729164,-73.9879585,cafe,Cha-An BONBON,,dessert;bakery;japanese,dessert,bakery,japanese,,,,
,,,node,5397270880,40.7294549,-73.9881364,cafe,Cha-An Teahouse,,,,,,,,,
,,,node,6938011085,40.728704,-73.863702,cafe,Chaikhana Sem Sorok,,Bukharian,Bukharian,,,,,,
,,,node,5721471863,40.743648,-73.9203393,cafe,Chakra Cafe,,,,,,,,,
,,,node,2702831847,40.7422223,-74.0046642,cafe,chalait,,,,,,,,,
,,,node,5672782246,40.7874897,-73.953786,cafe,Champignon Cafe,,cafe,cafe,,,,,,
,,,node,7290190662,40.7876383,-73.9537004,cafe,Champignon Café,,sandwich;breakfast,sandwich,breakfast,,,,,
,,,node,5978556770,40.7230739,-73.9502412,cafe,Charlotte Patisserie,,,,,,,,,
,,,node,5763904853,40.7689891,-73.9356112,cafe,Chateau le Woof,,french,french,,,,,,
,,,node,3829610926,40.7503257,-73.9716056,cafe,Chelsea Bagel,,,,,,,,,
,,,node,6006148886,40.6876065,-73.9238143,cafe,Chez Alex,,,,,,,,,
,,,node,2842929254,40.7269042,-73.9573871,cafe,Chez Ma Tante,,,,,,,,,
,,,node,4747210026,40.8285671,-73.9485323,cafe,Chipped Cup Coffee & Victuals,,,,,,,,,
,,,node,5028793321,40.7227428,-73.9971312,cafe,Chloe,,,,,,,,,
,,,node,2568133724,40.6883962,-73.962964,cafe,Choice Market,,breakfast;sandwich,breakfast,sandwich,,,,,
,,,node,6631198486,40.757132,-73.9733698,cafe,Church Cafe Outside,,,,,,,,,
,,,node,4406522907,40.7287103,-73.9801754,cafe,Ciao For Now,,,,,,,,,
,,,node,2569998650,40.749454,-73.8882529,cafe,City Coffee,,,,,,,,,
,,,node,663355907,40.7786106,-73.9606629,cafe,City Market Cafe,,,,,,,,,
,,,node,6004765085,40.7088941,-73.9360587,cafe,City of Saints Coffee Roasters,,,,,,,,,
,,,node,5600185437,40.6892619,-73.9512062,cafe,Civil Service Cafe,,,,,,,,,
,,,node,7797556435,40.7157739,-73.9907978,cafe,Classic Coffee Shop,,,,,,,,,
,,,node,5788137439,40.7266858,-73.9959215,cafe,Coco,,bubble_tea,bubble_tea,,,,,,
,,,node,6179821278,40.7099202,-74.0091218,cafe,CoCo Fresh Tea & Juice,,bubble_tea,bubble_tea,,,,,,
,,,node,4764733069,40.7207405,-73.9843387,cafe,Cocoa Bar,,,,,,,,,
,,,node,6237945202,40.6722974,-73.9417546,cafe,Cocoa Grinder,,,,,,,,,
,,,node,6240120721,40.6729365,-73.95006,cafe,Cocoa Grinder,,,,,,,,,
,,,node,7072622329,40.6175508,-74.0306986,cafe,Cocoa Grinder,,,,,,,,,
,,,node,5134067423,40.7500303,-73.9397393,cafe,Coffee,,,,,,,,,
,,,node,7722146852,40.771319,-73.9222831,cafe,Coffee & Cake,,,,,,,,,
,,,node,2806612113,40.8370735,-73.9098361,cafe,Coffee Donuts,,,,,,,,,
,,,node,2276315902,40.7341833,-73.9550701,cafe,Coffee Friends,,,,,,,,,
,,,node,5266896777,40.7667816,-73.9564416,cafe,Coffee Inn,,,,,,,,,
,,,node,2525593698,40.635765,-73.9625966,cafe,Coffee Mob,,,,,,,,,
,,,node,4944843921,40.7270447,-73.9893526,cafe,Coffee Project NY,,,,,,,,,
,,,node,5617797691,40.6355039,-74.025973,cafe,Coffee Rx,,,,,,,,,
,,,node,5104092315,40.769666,-73.9111067,cafe,Coffee Shop,,,,,,,,,
,,,node,9140429121,40.6770202,-73.9591329,cafe,Coffee Spot,,,,,,,,,
,,,node,2567902073,40.6713876,-73.9502108,cafe,Colina Cuevo,,ecuadorian;empanada;latin_american,ecuadorian,empanada,latin_american,,,,
,,,node,6184702285,40.6566731,-74.0077764,cafe,Colson Pâtisserie,,,,,,,,,
,,,node,5351111057,40.6870148,-73.9855246,cafe,Commons Cafe,,breakfast;sandwich,breakfast,sandwich,,,,,
,,,node,2573047744,40.6809942,-73.9745562,cafe,Companion,,snack,snack,,,,,,
,,,node,2605399148,40.6932623,-73.9686685,cafe,Connecticut Muffin,,,,,,,,,
,,,node,3153553993,40.6396053,-73.9676128,cafe,Connecticut Muffin,,,,,,,,,
,,,node,2842929201,40.7278772,-73.9571169,cafe,Cookie Road,,,,,,,,,
,,,node,4124782089,40.7457175,-74.0054589,cafe,Cookshop,,,,,,,,,
,,,node,3583796993,40.7354601,-73.9861323,cafe,Corbet & Conley,,,,,,,,,
,,,node,5243570841,40.7314151,-74.002447,cafe,Cornelia Street Cafe,,,,,,,,,
,,,node,5747283270,40.6353281,-73.9788437,cafe,Corner Cafe,,,,,,,,,
,,,node,6757143486,40.6830036,-73.9536343,cafe,Corner Grind Coffee Kitchen,,,,,,,,,
,,,node,2470101867,40.7220509,-73.9832277,cafe,Cornerstone Cafe,,american; breakfast; burger; pasta; salad,american,breakfast,burger,pasta,salad,,
,,,node,5063258515,40.7450889,-73.9038325,cafe,Cornerstone Café,,,,,,,,,
,,,way,384828519,40.7611405,-73.8498081,cafe,Corona Park Cafe,,,,,,,,,
,,,node,5425572212,40.755117,-73.9909801,cafe,Corvo Coffee,,,,,,,,,
,,,node,4922436522,40.7052917,-74.0057714,cafe,Costadoro,,,,,,,,,
,,,node,8108885113,40.6762444,-73.9504296,cafe,Cotton Bean,,,,,,,,,
,,,node,5216100926,40.7420228,-74.005159,cafe,Creamline,,,,,,,,,
,,,node,2583212030,40.8010471,-73.9618221,cafe,Crêpes on Columbus,,crepe,crepe,,,,,,
,,,node,2377128143,40.7450643,-73.9983795,cafe,Crumbcake Cafe,,,,,,,,,
,,,way,756304085,40.7673092,-73.9596679,cafe,Crusty & Tasty Deli,,bagel;sandwich,bagel,sandwich,,,,,
,,,node,3887161496,40.6723462,-73.9834645,cafe,Culture,,frozen_yogurt,frozen_yogurt,,,,,,
,,,node,4348628442,40.689553,-73.9226253,cafe,Cup of Brooklyn,,cafe,cafe,,,,,,
,,,node,6174373287,40.7231055,-74.0029612,cafe,Cupping Room Café,,,,,,,,,
,,,node,5365021891,40.7056597,-73.9153112,cafe,Cypress Inn Cafe,,italian;sandwich;bagel;pastry,italian,sandwich,bagel,pastry,,,
,,,node,2897265318,40.7096832,-74.0084164,cafe,d Elici,,sandwich,sandwich,,,,,,
,,,node,8392198894,40.7568961,-73.91424,cafe,D-Lite Cafe,,,,,,,,,
,,,node,6898244691,40.7795881,-73.9774283,cafe,Da Capo,,,,,,,,,
,,,node,5672860212,40.7876673,-73.954025,cafe,Da Capo Aperitivo e Caffe,,italian,italian,,,,,,
,,,node,3446926237,40.7608349,-73.9613152,cafe,Daily Bagel,,,,,,,,,
,,,node,2550585168,40.6674284,-73.9881499,cafe,Daily Dose,,breakfast,breakfast,,,,,,
,,,node,1240901204,40.7671831,-73.9720578,cafe,Dancing Crane Cafe,,,,,,,,,
,,,node,5856029899,40.7478787,-73.9763222,cafe,Daniel's Bagels,,bagel,bagel,,,,,,
,,,node,5728821437,40.6451843,-73.9942623,cafe,Daniela's Cafe,,,,,,,,,
,,,node,5978556807,40.7102157,-74.0057019,cafe,Dante’s,,,,,,,,,
,,,node,7126371286,40.7185067,-73.986202,cafe,Davelle NYC,,,,,,,,,
,,,way,249626598,40.6585377,-73.978084,cafe,Daytime,,sandwich;breakfast,sandwich,breakfast,,,,,
,,,node,5082832236,40.7452314,-73.9054991,cafe,Dear Han,,,,,,,,,
,,,node,5876977173,40.7922821,-73.9406837,cafe,Dear Mama Coffee,,,,,,,,,
,,,node,8149503340,40.6893113,-73.9884523,cafe,Debutea,,poke;snack,poke,snack,,,,,
,,,node,3118183254,40.6835518,-73.9113322,cafe,Deli,,,,,,,,,
,,,node,4316449792,40.7174931,-73.9628291,cafe,Depanneur,,deli;sandwich,deli,sandwich,,,,,
,,,node,8307422435,40.6459771,-73.97212,cafe,Der Pioneer,,sandwich;pastry,sandwich,pastry,,,,,
,,,node,2550064303,40.6886027,-73.9834897,cafe,Devoción,,,,,,,,,
,,,node,4334482651,40.7159615,-73.9647675,cafe,Devoción,,,,,,,,,
,,,way,326091406,40.7390302,-73.9203636,cafe,Dolci Paradise Bakery,,,,,,,,,
,,,node,3925063780,40.725171,-74.00295,cafe,Dominique Ansel Bakery,,,,,,,,,
,,,node,4827882221,40.7426975,-73.9337688,cafe,Don Dean Bakery,,,,,,,,,
,,,node,4213575394,40.7588038,-73.9882725,cafe,Dough Doughnuts,,cake;donut,cake,donut,,,,,
,,,node,3722347103,40.6806397,-73.9747435,cafe,Doughnut Plant,,donut,donut,,,,,,
,,,node,4757307022,40.7428362,-73.9354092,cafe,Doughnut Plant,,donut,donut,,,,,,
,,,node,4757312021,40.7443091,-73.9966612,cafe,Doughnut Plant,,donut,donut,,,,,,
,,,node,7369844955,40.7442688,-73.9891139,cafe,Dr. Smood,,juice,juice,,,,,,
,,,node,5406249605,40.7669524,-73.912706,cafe,Dream Cafe,,,,,,,,,
,,,node,2676085863,40.7808372,-73.9493548,cafe,DTUT,,,,,,,,,
,,,node,3154646654,40.7123642,-73.939496,cafe,Dumpling Cafe,,,,,,,,,
,,,node,3061926346,40.7074571,-73.9402479,cafe,Dun-Well Doughnuts,,donut,donut,,,,,,
,1,,way,249941444,40.6457389,-73.9026766,cafe,Dunkin' Donuts,,donut,donut,,,,,,
,1,,way,280081656,40.7239903,-73.9513072,cafe,Dunkin' Donuts,,donut,donut,,,,,,
,1,,way,284734095,40.7674915,-73.7391446,cafe,Dunkin' Donuts,,donut,donut,,,,,,
,1,,node,5978868291,40.7928695,-73.9439951,cafe,Dunkin’s Donuts,,,,,,,,,
,,,node,5152969390,40.6286385,-74.0798621,cafe,Duzer's Local Cafe & Market,,,,,,,,,
,,,node,6392106685,40.7003851,-73.9226935,cafe,Dweebs,,,,,,,,,
,,,node,6371644086,40.7773408,-73.9615855,cafe,E.A.T. Cafe,,,,,,,,,
,,,node,6691104536,40.7716694,-73.9529322,cafe,East Side Bagel Cafe,,,,,,,,,
,,,node,4746777521,40.742213,-73.9895802,cafe,Eataly,,italian,italian,,,,,,
,,,node,9140832070,40.7420578,-73.9894927,cafe,Eataly,,,,,,,,,
,,,node,2768881130,40.710005,-73.8473819,cafe,Eddie's Sweet Shop,,,,,,,,,
,,,way,277310640,40.7391598,-73.8417447,cafe,Ederle Terrace Cafe,,,,,,,,,
,,,node,7159234142,40.791353,-73.9725728,cafe,Edgar's Cafe,,,,,,,,,
,,,node,4714002691,40.7204255,-73.9951772,cafe,Egg shop,,,,,,,,,
,,,node,5111788798,40.7702462,-73.9182914,cafe,El Cafetal,,,,,,,,,
,,,node,1584932886,40.7444662,-73.9747193,cafe,El Parador Café,,,,,,,,,
,,,node,5978556716,40.7056747,-74.0125085,cafe,El Toro,,grill,grill,,,,,,
,,,node,9121440014,40.7363882,-73.9585835,cafe,Eleva,,,,,,,,,
,,,node,7237689588,40.7259844,-73.9867561,cafe,Emmy Squared,,,,,,,,,
,,,node,5397275878,40.7373549,-73.9911748,cafe,Ennju,,,,,,,,,
,,,node,2824696370,40.7112884,-74.0102748,cafe,Épicerie Boulud,,,,,,,,,
,,,node,2724165752,40.7826516,-73.9534733,cafe,Espresso Bar,,,,,,,,,
,,,node,8669227466,40.7534341,-73.9928127,cafe,Essen,,,,,,,,,
,,,node,2824641165,40.7097441,-74.012014,cafe,Essex World Cafe,,,,,,,,,
,,,node,6371442486,40.7246047,-73.9947919,cafe,Estela,,,,,,,,,
,,,node,5906982488,40.6470852,-73.7910274,cafe,Euro Crepe,,,,,,,,,
,,,node,3315216998,40.5773771,-73.9612578,cafe,Euroasia Cafe,,russian,russian,,,,,,
,,,node,1383955759,40.7657283,-73.9801012,cafe,Europa Cafe,,,,,,,,,
,,,node,1426275725,40.7566921,-73.9867194,cafe,Europa Cafe,,,,,,,,,
,,,node,5417695324,40.7088486,-73.8981061,cafe,European Coffee Bar,,,,,,,,,
,,,node,5365041381,40.7014113,-73.8887535,cafe,Evertz's Cafe Restaurant,,,,,,,,,
,1,,node,6693478207,40.7327461,-73.9883025,cafe,Everyman Espresso,,,,,,,,,
,,,node,418520887,40.636934,-74.076656,cafe,Everything Goes Book Cafe,,,,,,,,,
,,,node,888935216,40.716524,-73.958926,cafe,Fabiane's,,,,,,,,,
,,,node,6709938306,40.6867951,-73.9236409,cafe,Familiars Vegan Coffee Shop,,,,,,,,,
,,,node,2549893289,40.687511,-73.9979469,cafe,Fare & Folk,,,,,,,,,
,,,node,5758465202,40.6901694,-73.9069855,cafe,Father Knows Best,,,,,,,,,
,,,way,266234913,40.7625385,-73.9596266,cafe,Felice,,,,,,,,,
,,,node,5600182561,40.6918082,-73.9399409,cafe,Fermento,,,,,,,,,
,,,node,4868108422,40.6439175,-74.0724838,cafe,Ferris Wheel,,,,,,,,,
,,,node,8687882712,40.7942067,-73.9724815,cafe,Filicori Zecchini,,,,,,,,,
,,,way,248512431,40.7363918,-73.8026888,cafe,Filmores Tavern,,,,,,,,,
,,,node,4691611733,40.7546713,-73.9745591,cafe,Financier,,,,,,,,,
,,,node,5978561185,40.7074156,-74.0083566,cafe,Financier,,,,,,,,,
,,,node,2047269468,40.7100702,-74.0077273,cafe,Financier Patisserie,,french,french,,,,,,
,,,way,884524432,40.7318979,-73.9788029,cafe,Five Stuy Cafe,,,,,,,,,
,,,node,4109992400,40.643698,-73.781688,cafe,Flatiron Coffee Roasters,,,,,,,,,
,,,node,2898706761,40.7065796,-74.0050348,cafe,Flavors,,,,,,,,,
,,,node,5978556700,40.7035005,-74.0129805,cafe,Flavors,,,,,,,,,
,,,node,5978556706,40.7061948,-74.012686,cafe,flavors,,,,,,,,,
,,,node,2847155477,40.7650671,-73.9393789,cafe,Flor De Azalea,,,,,,,,,
,,,node,2562140908,40.6645751,-73.9799855,cafe,Flora,,italian,italian,,,,,,
,,,node,3153302100,40.7120232,-73.9412907,cafe,Flower Power Cafe,,,,,,,,,
,,,node,8988157188,40.6876221,-73.9568049,cafe,For All Things Good,,mexican;oaxacan,mexican,oaxacan,,,,,
,,,node,3805991016,40.7137679,-73.9461019,cafe,Fortunato Brothers,,Pastry_Shop,Pastry_Shop,,,,,,
,,,node,5163878627,40.7033994,-73.9261758,cafe,Foster Sundry,,,,,,,,,
,,,node,5893344796,40.6803397,-73.9693379,cafe,Four & Twenty Blackbirds,,dessert;snack,dessert,snack,,,,,
,,,node,1428185760,40.753019,-73.9982095,cafe,Frame Gourmet Eatery,,cafe,cafe,,,,,,
,,,node,5159984903,40.7668872,-73.9210453,cafe,Freddo Coffee Pot Espresso,,,,,,,,,
,,,node,2717542956,40.7557612,-73.9805909,cafe,FreeFoods,,,,,,,,,
,,,node,8732421661,40.7898312,-73.9482267,cafe,Frenchy Cafe,,french;pastry,french,pastry,,,,,
,,,node,4867347824,40.7443589,-73.9315047,cafe,Fresco,,,,,,,,,
,,,node,5906828485,40.7509312,-73.9399021,cafe,Fresh Kitchen,,,,,,,,,
,,,node,4330787300,40.7608908,-73.9889333,cafe,Frisson Espresso,,,,,,,,,
,,,node,4092436123,40.6809648,-73.9542897,cafe,Fuel Juice Bar,,,,,,,,,
,,,node,5229541226,40.635727,-73.9778996,cafe,Gabby's Coffee Shop,,,,,,,,,
,,,way,278290355,40.7215758,-73.985341,cafe,Gaia Italian Cafè,,italian,italian,,,,,,
,,,node,5067720936,40.7254441,-73.9948516,cafe,Gasoline Alley coffee,,,,,,,,,
,,,node,5597414426,40.6836705,-73.9326645,cafe,Georges-andres,,,,,,,,,
,,,node,5648049924,40.7238422,-73.999389,cafe,Georgetown Cupcakes,,,,,,,,,
,,,node,4781188614,40.728864,-74.0054578,cafe,Getting Hungry,,deli,deli,,,,,,
,,,node,2307164608,40.7468389,-73.9933857,cafe,GiGi Cafe,,,,,,,,,
,,,node,7038487786,40.6222299,-74.0288004,cafe,Gigi’s Bakery,,pastry;asian,pastry,asian,,,,,
,,,node,4875126273,40.7469708,-73.9853055,cafe,Ginseng Museum Cafe,,,,,,,,,
,,,way,664619106,40.7833899,-73.9473788,cafe,Go Cups,,frozen_yogurt,frozen_yogurt,,,,,,
,,,node,5793887409,40.5992009,-73.9517722,cafe,Golden Sands Cafe Inc.,,bakery;asian,bakery,asian,,,,,
,,,node,7795039231,40.6915053,-73.9864292,cafe,Gong Cha,,bubble_tea;tea;tea_shop,bubble_tea,tea,tea_shop,,,,
,,,node,2723813006,40.767958,-73.9637948,cafe,Gong Cha,,bubble_tea,bubble_tea,,,,,,
,,,node,6259787768,40.7156257,-73.9982259,cafe,Gong Cha,,bubble_tea,bubble_tea,,,,,,
,,,node,6264476981,40.7105251,-74.0092483,cafe,Gong Cha,,bubble_tea,bubble_tea,,,,,,
,,,node,5805217646,40.6691904,-73.9859437,cafe,Gong Cha,,,,,,,,,
,,,node,6259767847,40.7474567,-73.9865203,cafe,Gong Cha,,,,,,,,,
,,,way,250440714,40.7063817,-73.9223531,cafe,Good Morning Brooklyn,,breakfast;health_food,breakfast,health_food,,,,,
,1,,node,5625774814,40.6808478,-73.9756775,cafe,Gorilla Coffee,,,,,,,,,
,,,node,5149721715,40.7644379,-73.9164944,cafe,Gossip Coffee,,,,,,,,,
,,,node,4015736091,40.719225,-74.0066966,cafe,Gotan,,sandwich,sandwich,,,,,,
,,,node,5433333128,40.7563262,-73.9803251,cafe,Gotan,,,,,,,,,
,,,node,7118282583,40.6082646,-74.0046167,cafe,Gotcha Cafe,,bubble_tea;ice_cream;teahouse,bubble_tea,ice_cream,teahouse,,,,
,,,node,6670244872,40.7663106,-73.9599247,cafe,Gotham Café,,,,,,,,,
,,,node,8197592540,40.6721785,-73.9875047,cafe,Gowanus Corner Cafe,,diner,diner,,,,,,
,,,node,2709629969,40.7547832,-73.9913539,cafe,Grace Cafe,,,,,,,,,
,,,node,8791888444,40.7476872,-73.9864866,cafe,Grace Street,,korean,korean,,,,,,
,,,node,2704040262,40.7371981,-73.9845693,cafe,Gramercy Bagels,,bagel;breakfast;sandwich,bagel,breakfast,sandwich,,,,
,,,node,2704023647,40.735181,-73.9860339,cafe,Gramercy Cafe,,,,,,,,,
,,,node,6568436686,40.733589,-74.0042117,cafe,Gran Gelato,,,,,,,,,
,,,node,4714009789,40.7202282,-73.9965346,cafe,Greecologies,,,,,,,,,
,,,node,7700401460,40.7492872,-73.9957982,cafe,Green Blend,,,,,,,,,
,1,,node,1706038616,40.7557338,-73.9824831,cafe,Gregory Coffee,,,,,,,,,
,1,,node,6217348502,40.7663664,-73.9653316,cafe,Gregory's Cafe,,,,,,,,,
,1,,node,6369348985,40.7541973,-73.9738747,cafe,Gregory's cafe,,,,,,,,,
,1,,node,5788273495,40.7268951,-73.9957776,cafe,Gregory's Coffee,,,,,,,,,
,1,,node,5978556705,40.7061538,-74.0128132,cafe,Gregory’s Coffee,,,,,,,,,
,1,,node,4913377823,40.7041988,-74.0117201,cafe,Gregorys Coffee,,,,,,,,,
,1,,node,8551640071,40.7514356,-73.9764854,cafe,Gregorys Coffee,,,,,,,,,
,,,node,5082105221,40.7403729,-73.937536,cafe,Griddle Cafe & Deli,,,,,,,,,
,,,node,3863634562,40.738035,-74.003421,cafe,Grounded,,,,,,,,,
,,,node,7040457482,40.7161905,-73.9571819,cafe,Gusto Latino Cafe Rest,,,,,,,,,
,,,node,6347916313,40.7463142,-73.9799924,cafe,Guy & Gallard,,sandwich;salad,sandwich,salad,,,,,
,,,way,779309528,40.6433782,-73.9703715,cafe,Gyro Cafe,,,,,,,,,
,,,node,5640748792,40.7744439,-73.9544897,cafe,H&H Midtown Bagels East,,bagel,bagel,,,,,,
,,,node,5640753251,40.7861849,-73.9726071,cafe,H&H Midtown Bagels East,,bagel,bagel,,,,,,
,,,node,6872279129,40.7058096,-73.9219002,cafe,Hala Coffee & Kitchen,,breakfast;sandwich,breakfast,sandwich,,,,,
,,,node,4063770988,40.7415313,-73.9940562,cafe,Hale and Hearty,,soup,soup,,,,,,
,,,node,6244721154,40.765555,-73.9655855,cafe,Hale and Hearty Soups,,sandwich;soup;salads,sandwich,soup,salads,,,,
,,,node,2768305932,40.8274731,-73.9493563,cafe,Hamilton's Bakery and Cafe,,regional,regional,,,,,,
,,,node,6916949630,40.7474576,-73.9917001,cafe,Hanamizuki,,japanese,japanese,,,,,,
,,,node,5978557998,40.7094109,-74.0120305,cafe,Hank’s Pizza,,pizza,pizza,,,,,,
,,,node,5133511021,40.7207094,-73.9970219,cafe,Happy Bones,,,,,,,,,
,,,node,5904850531,40.7146071,-73.9924298,cafe,"Happy Express Cafe, Inc.",,,,,,,,,
,,,node,7297326137,40.6431556,-74.1037946,cafe,Harbor Eats,,,,,,,,,
,,,node,2723965261,40.7737711,-73.9578856,cafe,Harbs,,pastry;sandwich,pastry,sandwich,,,,,
,,,node,4953971785,40.8105082,-73.9395267,cafe,Harlem Blues Cafe,,,,,,,,,
,,,node,8990615055,40.6974139,-73.9718952,cafe,Head Hi,,,,,,,,,
,,,node,2550150589,40.6813832,-73.9575678,cafe,HealHaus Cafe,,,,,,,,,
,,,node,6833456286,40.7430192,-74.0075979,cafe,Hearth NYC,,,,,,,,,
,,,node,5163876845,40.6921888,-73.9265577,cafe,Hearts Cafe,,,,,,,,,
,,,node,2494372659,40.6781418,-73.9853976,cafe,Hemo's Spot,,salad;sandwich,salad,sandwich,,,,,
,,,node,2550576209,40.6714329,-73.9842331,cafe,Hemo's Spot,,salad;sandwich,salad,sandwich,,,,,
,,,node,8406371483,40.6605904,-73.9609117,cafe,Hibiscus Brew,,health_food,health_food,,,,,,
,,,node,4204915989,40.7388422,-74.0056803,cafe,High Street on Hudson,,,,,,,,,
,,,node,5984058502,40.8442897,-73.9424117,cafe,Hilltop Perk,,,,,,,,,
,,,node,3574719396,40.727887,-73.982007,cafe,Horus Café,,,,,,,,,
,,,node,6670660328,40.7414942,-74.0052638,cafe,How I met my bacin,,,,,,,,,
,,,node,4149654228,40.73833,-74.0053849,cafe,Hudson Cafe,,,,,,,,,
,1,,node,2701626574,40.676481,-73.9716825,cafe,Hungry Ghost,,breakfast;sandwich,breakfast,sandwich,,,,,
,1,,node,4194049886,40.6802941,-73.9946681,cafe,Hungry Ghost Coffee,,sandwich;breakfast,sandwich,breakfast,,,,,
,,,node,6128749086,40.6981662,-73.9210076,cafe,IC Brooklyn Cafe,,sandwich,sandwich,,,,,,
,,,node,6744698207,40.7756652,-73.9115587,cafe,Igloo Cafe,,,,,,,,,
,,,way,271626093,40.804372,-73.9482872,cafe,Il Caffe Latte,,,,,,,,,
,,,node,5634165227,40.7118521,-73.919257,cafe,In Between Cafe,,,,,,,,,
,,,node,2883913635,40.7797043,-73.8461782,cafe,Inblue Coffee Roaster,,,,,,,,,
,,,node,5425892273,40.6940674,-73.8507034,cafe,Independence Cafe,,,,,,,,,
,,,node,5709999337,40.7717619,-73.9238515,cafe,Infinitea,,,,,,,,,
,,,node,6631461418,40.7571723,-73.9734536,cafe,Inside Park at St. Beet’s,,,,,,,,,
,,,node,8648214218,40.7211682,-74.0085684,cafe,Interlude,,,,,,,,,
,,,node,5555646640,40.7755083,-73.9566263,cafe,Irving Farm,,cafe,cafe,,,,,,
,,,node,3212413923,40.717999,-73.9901682,cafe,Irving Farm Coffee Roasters,,cafe,cafe,,,,,,
,,,node,5618177645,40.7367673,-73.9869135,cafe,Irving Farm Coffee Roasters,,,,,,,,,
,,,node,5849929497,40.7296485,-73.9988026,cafe,Irving Farm Coffee Roasters,,,,,,,,,
,,,node,5548940330,40.8327142,-73.8639673,cafe,Isla Cafe,,,,,,,,,
,,,node,2569266671,40.7408955,-74.0070903,cafe,Jack's Coffee,,,,,,,,,
,,,node,3413255880,40.7738089,-73.8845606,cafe,Java City,,,,,,,,,
,,,way,266864331,40.7641887,-73.9594578,cafe,Java Girl,,,,,,,,,
,,,node,3154274268,40.7081622,-73.9397458,cafe,Jessie's Bakery,,,,,,,,,
,,,node,2547745181,40.6611638,-73.9969799,cafe,Jey Diner,,diner;italian;mexican,diner,italian,mexican,,,,
,1,,node,2547200402,40.7350879,-73.9933063,cafe,Joe Coffee Company,,pastry,pastry,,,,,,
,1,,node,3874983057,40.7467841,-74.0016172,cafe,Joe Coffee Company,,,,,,,,,
,1,,node,5862744811,40.7750206,-73.9803155,cafe,Joe Coffee Company,,,,,,,,,
,1,,node,5939400039,40.7789004,-73.981204,cafe,Joe Coffee Company,,,,,,,,,
,1,,node,6955003385,40.7512185,-73.9743935,cafe,Joe & The Juice Coffee,,,,,,,,,
,,,node,8907715020,40.7181813,-74.0031452,cafe,Joes Peperonni’s Pizza,,pizza,pizza,,,,,,
,,,node,5552408327,40.8277124,-73.8502875,cafe,Johnny's Grand Cafe,,,,,,,,,
,1,,node,6124372218,40.7632811,-73.9939987,cafe,Jolly Goat Coffee,,,,,,,,,
,,,node,6852842985,40.7473146,-74.0046803,cafe,Juban,,japanese,japanese,,,,,,
,,,node,6177508886,40.6503575,-74.0050741,cafe,Judy’s,,,,,,,,,
,0,,node,2724181868,40.7773842,-73.9552806,cafe,Juice Generation,,juice,juice,,,,,,
,0,,node,2745359371,40.7778048,-73.9793034,cafe,Juice Generation,,,,,,,,,
,0,,node,4915258225,40.7069204,-74.0067667,cafe,Juice Generation,,,,,,,,,
,0,,node,2745003123,40.7764959,-73.9792402,cafe,Juice Press,,juice,juice,,,,,,
,0,,node,4440872667,40.7636204,-73.9652933,cafe,Juice Press,,juice,juice,,,,,,
,0,,node,4551449492,40.725786,-74.0013297,cafe,Juice Press,,,,,,,,,
,0,,node,6066607540,40.7412013,-73.9905143,cafe,Juice Press,,,,,,,,,
,0,,node,6270650700,40.7848308,-73.9560986,cafe,Juice Press,,,,,,,,,
,0,,node,6725351887,40.777166,-73.955477,cafe,Juice Press,,,,,,,,,
,0,,node,8648214118,40.7219647,-74.0096402,cafe,Juicepress,,,,,,,,,
,1,,node,6230656614,40.7252668,-73.984294,cafe,Juicy Lucy,,,,,,,,,
,0,,node,2569997914,40.7494756,-73.8900736,cafe,Juju's Bagel Cafe [closed],,bagel,bagel,,,,,,
,1,,node,4774165523,40.6719283,-73.9609821,cafe,Jungle Juice Cafe,,,,,,,,,
,0,,node,6743201150,40.7592498,-73.9527737,cafe,Jupioca,,,,,,,,,
,0,,node,8670105218,40.7526921,-73.9951674,cafe,Just Salad,,,,,,,,,
,1,,node,889083044,40.7151714,-74.0110643,cafe,Kaffe 1668,,,,,,,,,
,1,,node,3217939901,40.7644229,-73.9879761,cafe,Kahve,,,,,,,,,
,0,,node,5301474422,40.7448428,-73.9108153,cafe,Karu Café,,spanish,spanish,,,,,,
