dbh,lat,lon,id,crown_spread,multistem,common,species,genus,genus_common,family,order
17,40.6669300867,-73.9671972071,12212,35,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6668928284,-73.9668473434,12218,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6668208958,-73.9669329078,12228,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6664312442,-73.9668504332,12231,5,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6664069059,-73.9668005206,12240,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6668857373,-73.9671622683,12243,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.667934532,-73.9665009993,12245,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6681253373,-73.9675771296,12253,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.668222147,-73.9675638195,12259,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
18,40.6682235892,-73.9675115301,12260,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6682308004,-73.9674906143,12263,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
19,40.668310844,-73.9673964933,12264,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6682600054,-73.9674620928,12265,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
21,40.6686169218,-73.9675718916,12276,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6686288913,-73.9677959539,12277,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
22,40.6686717973,-73.9677531716,12286,45,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6686165613,-73.967637491,12291,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6694014907,-73.9685183683,12295,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.668570539,-73.9674914221,12296,30,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6686259357,-73.9676612589,12300,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
22,40.6684728624,-73.9675249014,12305,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
18,40.668631344,-73.9676912065,12312,45,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
35,40.6684342829,-73.9675396375,12315,55,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
16,40.6683835164,-73.967386655,12317,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6692846721,-73.9686928248,12325,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6684411334,-73.9674830699,12326,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
20,40.6683597196,-73.967386655,12327,50,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6688186645,-73.9675614019,12332,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6683535902,-73.967399965,12336,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6683869719,-73.9676401312,12346,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6686324257,-73.9675043907,12347,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6691651723,-73.9685437533,12370,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
25,40.6691726063,-73.9685562903,12375,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6701196442,-73.9677026535,12389,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
21,40.6702311433,-73.9677333141,12396,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6709100487,-73.9682932862,12400,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6710207353,-73.968360787,12412,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
19,40.671014606,-73.9683945375,12415,45,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6710892382,-73.9684054707,12421,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6700823275,-73.96775114,12436,5,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6700834092,-73.9677910701,12440,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6700801643,-73.967693384,12444,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
30,40.6580487415,-73.9659577755,12449,25,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.657638133,-73.969599127,12506,8,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6576330461,-73.9696192436,12507,12,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6575730204,-73.9696983687,12508,9,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6575750552,-73.9697184853,12509,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6575903159,-73.9697292141,12510,6,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6576167679,-73.9696782522,12511,12,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6576218549,-73.9697104387,12512,9,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6576167679,-73.969727873,12513,0,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6575089251,-73.9698619835,12514,11,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6575241859,-73.9698834411,12515,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.657479421,-73.9699035577,12516,8,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6574112551,-73.9700081639,12519,13,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6573939595,-73.9700282804,12520,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
24,40.6573420737,-73.9701811663,12525,60,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6572652684,-73.9701685075,12531,30,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6571657559,-73.9704982224,12535,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6572122755,-73.9704086966,12536,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6570156188,-73.9707660076,12539,5,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
23,40.6569883321,-73.970987683,12544,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
27,40.6569291907,-73.9710775257,12550,45,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
16,40.6569706618,-73.971007648,12551,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6573002483,-73.9704433569,12553,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6570444962,-73.9709542849,12564,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6568957531,-73.9719523007,12569,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
26,40.656889262,-73.9720616331,12570,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6568171383,-73.9716494974,12577,15,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6576096755,-73.9711804929,12580,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6567994679,-73.9715967326,12582,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6569004412,-73.972046897,12584,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6569873502,-73.9719318603,12591,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6567872069,-73.9721752437,12595,5,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
18,40.6574294244,-73.9714510617,12598,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6567810764,-73.9720934821,12601,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
18,40.6570093479,-73.9718462958,12602,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
19,40.6574427671,-73.9714467835,12604,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6565867024,-73.9720830242,12607,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6577456271,-73.9709575499,12609,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
22,40.6575083991,-73.9714776817,12610,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6575523377,-73.971416746,12616,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6567533087,-73.97226984,12619,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.656896835,-73.9715967327,12624,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
20,40.6567154436,-73.9722760197,12625,45,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6574993273,-73.9713302308,12628,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6571766323,-73.9717619459,12638,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
24,40.6580020231,-73.970093824,12642,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.657620554,-73.9699416299,12660,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6575852138,-73.9698831608,12661,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
24,40.6578794748,-73.9700288582,12662,55,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6575130908,-73.9700424058,12665,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6579731741,-73.9698200176,12671,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6579033109,-73.9698984982,12675,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6577748969,-73.9697419794,12678,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
20,40.6579043927,-73.9698704521,12679,60,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
18,40.6579674043,-73.9703343553,12680,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6577626361,-73.9697177362,12682,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
23,40.6579843531,-73.9703096366,12683,45,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
16,40.657715035,-73.9697638459,12690,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6580644091,-73.9700605489,12695,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6578127613,-73.9697224897,12699,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6573637221,-73.9702964593,12701,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
24,40.6577994186,-73.9697258172,12702,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6576793342,-73.9697985471,12705,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
16,40.6576537306,-73.9698413293,12706,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
23,40.6576562549,-73.9698218396,12707,60,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6573862905,-73.9696267587,12713,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6573596049,-73.9696681149,12718,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6576252052,-73.9695265314,12719,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6560750916,-73.9727350414,12724,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6564195789,-73.9716788362,12732,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6567897361,-73.9705473791,12743,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6564057464,-73.9729054246,12744,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6566459196,-73.9729824327,12746,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6566625081,-73.9729125551,12750,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6566506077,-73.9729039986,12755,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
22,40.6567198466,-73.9728645439,12759,35,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6564955007,-73.9729663085,12760,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6567569904,-73.972830318,12763,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6565081225,-73.9729472941,12764,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.656763121,-73.9728602656,12767,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6567779063,-73.9728222369,12768,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6567952161,-73.972823663,12775,0,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.656790528,-73.9728559874,12778,1,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6568081983,-73.9728208109,12783,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6556535067,-73.9722455156,12784,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6558320313,-73.9725906117,12786,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
16,40.6569538175,-73.9702369702,12789,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6558590781,-73.9725996435,12790,5,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6568248821,-73.9728716235,12793,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6558846824,-73.9725958406,12797,5,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6568057693,-73.9728564121,12799,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.655887928,-73.9726562111,12805,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6575055611,-73.9695424718,12806,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6568406138,-73.9729900764,12808,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6575062823,-73.9695919091,12809,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6572268049,-73.9696822272,12811,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6559055986,-73.9726386229,12812,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6567771449,-73.9729934039,12815,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6574810392,-73.9696232827,12819,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6567922909,-73.9729468188,12825,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.6559513978,-73.9726495561,12826,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6574601236,-73.9696280363,12827,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6574400222,-73.969593959,12835,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6574396616,-73.969645773,12836,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6571737943,-73.9697906088,12837,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6574180247,-73.9696652627,12844,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
17,40.656275562,-73.9728217616,12845,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6568019971,-73.9705849324,12847,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6574198277,-73.9696319876,12852,15,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6567104705,-73.9729201607,12859,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6574031463,-73.9696332653,12860,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.657363211,-73.969613924,12869,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6573383285,-73.9696714424,12870,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6573127248,-73.9696315123,12871,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
20,40.6572484419,-73.9697269108,12872,45,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6575941923,-73.9695512501,12873,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6575581308,-73.9695051403,12875,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6575282798,-73.9695358168,12876,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
25,40.6582883572,-73.9702817578,12892,20,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6582126289,-73.9698572629,12893,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6586608674,-73.9699908386,12896,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6583184364,-73.9698732657,12898,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6586266095,-73.9699789546,12901,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
24,40.6582697539,-73.9698827729,12907,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6593074361,-73.9699185842,12917,15,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6568936248,-73.9729938793,12918,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
30,40.659274621,-73.9699799054,12922,45,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
26,40.6589352902,-73.9697165569,12941,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.657083826,-73.9729372426,12942,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6592814725,-73.9699228624,12953,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
18,40.6565983948,-73.9726969361,12968,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6565212221,-73.972561459,12972,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6577817618,-73.9728374306,12973,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6570796338,-73.9727395534,12982,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6578041198,-73.9727822891,12986,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
22,40.6568747563,-73.9728618681,12991,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.656722448,-73.9725657373,12994,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
32,40.6564480161,-73.9725628851,12995,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6568735656,-73.9728345456,12999,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6568834643,-73.9722215778,13003,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6575235525,-73.9726701511,13006,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6569170018,-73.9721711898,13018,20,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
11,40.6567262344,-73.9724022139,13019,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6562092846,-73.9726108963,13022,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6569617185,-73.9720713646,13028,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
13,40.6576712793,-73.9721026589,13030,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6572642697,-73.972782811,13036,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6577553024,-73.9720356333,13041,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6569979607,-73.9726940839,13045,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
14,40.6572343385,-73.9727609445,13047,40,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6577595774,-73.9712131058,13055,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6571239965,-73.9718997602,13061,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.657144191,-73.9718874009,13064,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6576352179,-73.9720052103,13066,15,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6571344543,-73.9719335107,13070,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
10,40.6573082716,-73.9717937554,13078,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6577633485,-73.9716229245,13085,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6577227948,-73.97144413,13087,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6577220736,-73.9714061013,13088,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6577325314,-73.9713595162,13089,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6577368588,-73.9713029486,13091,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6577498409,-73.9712877371,13092,10,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6564457978,-73.9716037737,13102,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6579416718,-73.9716100899,13110,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6579113803,-73.9715587512,13115,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
23,40.6580549788,-73.970728879,13128,50,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6580099022,-73.9709955551,13129,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
12,40.6578419622,-73.9715321311,13132,35,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
15,40.6581209708,-73.9707502701,13138,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6579421323,-73.9715812163,13147,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6581455275,-73.9705512416,13152,25,Yes,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
7,40.6582288288,-73.9705198679,13160,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
6,40.6584889346,-73.9703846582,13170,15,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6585708166,-73.9704611543,13171,25,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
8,40.6585688934,-73.970304286,13172,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
9,40.6586557855,-73.9703885753,13182,20,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
19,40.6586972555,-73.970300634,13183,30,No,Black Cherry,Prunus serotina,Prunus,,Rosaceae,Rosales
